wave	45000[g45]	43000[g45]	41000[g45]	39000[g40]	38000[g40]	37000[g40]	36000[g40]	35000[g40]	34000[g40]	33000[g40]	32000[g40]	30000[g40]	25000[g40]	19000[g40]	15000[g40]	12000[g40]	9500[g40]	9250[g40]	8250[g40]	7250[g40]	7000[g40]	6500[g40]	6250[g45]	6000[g45]	5750[g45]	5500[g45]	5250[g45]	4750[g45]	4500[g45]	4250[g45]	4000[g45]
4.33	1.236356e-05	1.1845923e-05	1.1328286e-05	1.0930104e-05	1.06463995e-05	1.0342785e-05	9.994375e-06	9.611125e-06	9.198011e-06	8.77992e-06	8.3518735e-06	7.5107137e-06	5.9279387e-06	4.4939848e-06	3.6344088e-06	2.9430648e-06	2.3861073e-06	2.3323528e-06	2.0949367e-06	1.8500544e-06	1.7858475e-06	1.6534519e-06	1.5827746e-06	1.5106041e-06	1.4384335e-06	1.366263e-06	1.293097e-06	1.1437786e-06	1.0661331e-06	9.884875e-07	9.038738e-07
4.35	1.2251986e-05	1.1734579e-05	1.1222196e-05	1.0830374e-05	1.0549065e-05	1.0247663e-05	9.906074e-06	9.524299e-06	9.117406e-06	8.700467e-06	8.273481e-06	7.4396025e-06	5.8672895e-06	4.450701e-06	3.5972312e-06	2.9105372e-06	2.3544508e-06	2.3017055e-06	2.0691239e-06	1.8325234e-06	1.7697313e-06	1.6361098e-06	1.5612617e-06	1.4823949e-06	1.4025234e-06	1.3241588e-06	1.2478037e-06	1.0976051e-06	1.02125e-06	9.4389014e-07	8.625117e-07
4.37	1.2055656e-05	1.15436205e-05	1.10366545e-05	1.0641221e-05	1.0362389e-05	1.005314e-05	9.7134725e-06	9.333248e-06	8.927675e-06	8.511963e-06	8.0911805e-06	7.259756e-06	5.70337e-06	4.320873e-06	3.4782952e-06	2.7979465e-06	2.2468741e-06	2.1951637e-06	1.9761542e-06	1.7743818e-06	1.7211503e-06	1.6030272e-06	1.5371215e-06	1.4625975e-06	1.3855387e-06	1.3089867e-06	1.2324349e-06	1.0783172e-06	9.987234e-07	9.2166454e-07	8.430848e-07
4.39	1.20025425e-05	1.1501157e-05	1.0994656e-05	1.0610943e-05	1.0334669e-05	1.0037932e-05	9.700264e-06	9.326784e-06	8.922606e-06	8.513312e-06	8.093786e-06	7.270082e-06	5.730114e-06	4.343631e-06	3.5061134e-06	2.8297554e-06	2.2813015e-06	2.2296283e-06	2.0070747e-06	1.7891257e-06	1.7308014e-06	1.6049435e-06	1.5328054e-06	1.4591326e-06	1.3844365e-06	1.3092287e-06	1.2329978e-06	1.0743963e-06	9.92026e-07	9.132369e-07	8.3547104e-07
4.41	1.1921125e-05	1.1420325e-05	1.0919523e-05	1.0537469e-05	1.0263836e-05	9.969551e-06	9.633963e-06	9.267397e-06	8.869854e-06	8.461986e-06	8.048954e-06	7.2383796e-06	5.715325e-06	4.3368323e-06	3.5081875e-06	2.840109e-06	2.30007e-06	2.248441e-06	2.0197247e-06	1.7853292e-06	1.7228582e-06	1.5891392e-06	1.5106632e-06	1.4285732e-06	1.344418e-06	1.2607791e-06	1.1807542e-06	1.0274161e-06	9.520379e-07	8.7769223e-07	8.048954e-07
4.43	1.1810687e-05	1.1315753e-05	1.082082e-05	1.0440502e-05	1.01695905e-05	9.87784e-06	9.549621e-06	9.179723e-06	8.788985e-06	8.3878285e-06	7.981462e-06	7.1739373e-06	5.6630865e-06	4.2986317e-06	3.4780833e-06	2.8174768e-06	2.285032e-06	2.2344966e-06	2.006827e-06	1.7723846e-06	1.7109086e-06	1.5785788e-06	1.5025153e-06	1.4248889e-06	1.3456994e-06	1.265989e-06	1.1867995e-06	1.0284207e-06	9.476683e-07	8.700418e-07	7.955412e-07
4.45	1.1702034e-05	1.1213135e-05	1.0724236e-05	1.0345733e-05	1.0077627e-05	9.788493e-06	9.462561e-06	9.099829e-06	8.710813e-06	8.311283e-06	7.906495e-06	7.1074346e-06	5.6144527e-06	4.2613065e-06	3.448052e-06	2.7935582e-06	2.2657575e-06	2.2152906e-06	1.9897661e-06	1.7574079e-06	1.6969526e-06	1.5655281e-06	1.4914048e-06	1.4157042e-06	1.3389523e-06	1.2606233e-06	1.181243e-06	1.0214309e-06	9.399477e-07	8.631958e-07	7.906495e-07
4.47	1.1600588e-05	1.1117893e-05	1.0629894e-05	1.025859e-05	9.993373e-06	9.706939e-06	9.383374e-06	9.0226795e-06	8.635463e-06	8.2429415e-06	7.839812e-06	7.0494657e-06	5.569555e-06	4.23021e-06	3.4207678e-06	2.773108e-06	2.2501004e-06	2.2002396e-06	1.975866e-06	1.7451273e-06	1.6841274e-06	1.551519e-06	1.4724843e-06	1.3897367e-06	1.3048672e-06	1.2205282e-06	1.1399023e-06	9.850156e-07	9.086331e-07	8.3490283e-07	7.664769e-07
4.49	1.1501255e-05	1.1019583e-05	1.0537911e-05	1.0168629e-05	9.9063855e-06	9.617383e-06	9.30162e-06	8.943042e-06	8.563056e-06	8.167015e-06	7.770974e-06	6.9895946e-06	5.5231712e-06	4.193757e-06	3.3888296e-06	2.746065e-06	2.227465e-06	2.1776923e-06	1.9561232e-06	1.7302726e-06	1.6703311e-06	1.5397446e-06	1.4648178e-06	1.3888207e-06	1.3106828e-06	1.2314746e-06	1.1528015e-06	9.959905e-07	9.1571184e-07	8.386443e-07	7.6853433e-07
4.51	1.1393357e-05	1.0918184e-05	1.0443011e-05	1.0075832e-05	9.816646e-06	9.535862e-06	9.2172795e-06	8.8609e-06	8.482922e-06	8.099543e-06	7.7053655e-06	6.927809e-06	5.469891e-06	4.1577655e-06	3.3596905e-06	2.7230662e-06	2.2090153e-06	2.159878e-06	1.9406505e-06	1.7165631e-06	1.6566265e-06	1.5264939e-06	1.451978e-06	1.3763823e-06	1.2991667e-06	1.2192512e-06	1.1393357e-06	9.789647e-07	8.979693e-07	8.218336e-07	7.543374e-07
4.53	1.1293067e-05	1.0824565e-05	1.0350616e-05	9.985621e-06	9.729579e-06	9.451746e-06	9.135781e-06	8.7871285e-06	8.411237e-06	8.024451e-06	7.6376655e-06	6.864093e-06	5.423723e-06	4.121724e-06	3.331264e-06	2.6998764e-06	2.1899725e-06	2.141488e-06	1.924125e-06	1.702404e-06	1.6430241e-06	1.5128243e-06	1.4360118e-06	1.355386e-06	1.2709467e-06	1.1870522e-06	1.1064263e-06	9.533462e-07	8.787128e-07	8.0789283e-07	7.419757e-07
4.55	1.1195151e-05	1.0728e-05	1.0260848e-05	9.898119e-06	9.645308e-06	9.365016e-06	9.057246e-06	8.705509e-06	8.337282e-06	7.95257e-06	7.5678568e-06	6.803926e-06	5.3766407e-06	4.0867526e-06	3.303037e-06	2.6770538e-06	2.1719804e-06	2.1236165e-06	1.908177e-06	1.688341e-06	1.6295348e-06	1.5020299e-06	1.4278353e-06	1.3514422e-06	1.2723012e-06	1.1931603e-06	1.115668e-06	9.617828e-07	8.8429056e-07	8.111951e-07	7.4469466e-07
4.57	1.1099736e-05	1.0634013e-05	1.016829e-05	9.813453e-06	9.558414e-06	9.286742e-06	8.97626e-06	8.632512e-06	8.261042e-06	7.8840285e-06	7.50147e-06	6.747442e-06	5.330313e-06	4.0517916e-06	3.275032e-06	2.6546222e-06	2.1534154e-06	2.1057342e-06	1.8917233e-06	1.6738313e-06	1.6150615e-06	1.4897598e-06	1.4176836e-06	1.3433896e-06	1.2674324e-06	1.1903663e-06	1.1133002e-06	9.619401e-07	8.8487405e-07	8.1113456e-07	7.429394e-07
4.59	1.1001348e-05	1.0537132e-05	1.007851e-05	9.726154e-06	9.47447e-06	9.206008e-06	8.898396e-06	8.557226e-06	8.193683e-06	7.818955e-06	7.438634e-06	6.6891776e-06	5.2842265e-06	4.0174214e-06	3.2472713e-06	2.6320458e-06	2.134832e-06	2.0872917e-06	1.8753187e-06	1.6594305e-06	1.6018231e-06	1.4759815e-06	1.4010359e-06	1.3227345e-06	1.240518e-06	1.1577422e-06	1.0783223e-06	9.289903e-07	8.5740044e-07	7.8860705e-07	7.248473e-07
4.61	1.0905608e-05	1.0448623e-05	9.991636e-06	9.641844e-06	9.393605e-06	9.1227985e-06	8.8181405e-06	8.479633e-06	8.118557e-06	7.746198e-06	7.373839e-06	6.6291204e-06	5.236159e-06	3.979165e-06	3.2186497e-06	2.6087705e-06	2.1156768e-06	2.0682855e-06	1.8589747e-06	1.6457144e-06	1.5898605e-06	1.4668692e-06	1.3946541e-06	1.3196181e-06	1.2423254e-06	1.1644685e-06	1.0888683e-06	9.416172e-07	8.6770956e-07	7.97187e-07	7.306137e-07
4.63	1.0806949e-05	1.0357371e-05	9.902102e-06	9.56065e-06	9.310252e-06	9.042781e-06	8.746856e-06	8.4054045e-06	8.046881e-06	7.676974e-06	7.3070682e-06	6.567256e-06	5.1792545e-06	3.9369393e-06	3.185176e-06	2.5790991e-06	2.0874086e-06	2.0407435e-06	1.8353034e-06	1.628725e-06	1.5740927e-06	1.4545845e-06	1.3828798e-06	1.3083294e-06	1.2315028e-06	1.154107e-06	1.0789877e-06	9.3216335e-07	8.593203e-07	7.893227e-07	7.227396e-07
4.65	1.0481486e-05	1.0028016e-05	9.5745445e-06	9.287538e-06	9.040712e-06	8.770926e-06	8.466699e-06	8.133771e-06	7.777882e-06	7.4219943e-06	7.0546257e-06	6.3256284e-06	4.9623463e-06	3.7810269e-06	3.0491597e-06	2.4550557e-06	1.9682923e-06	1.921797e-06	1.7283546e-06	1.5555765e-06	1.5102295e-06	1.4109252e-06	1.3523758e-06	1.2869382e-06	1.2157606e-06	1.1422868e-06	1.069387e-06	9.2990183e-07	8.604462e-07	7.927126e-07	7.278491e-07
4.67	1.0490788e-05	1.0044987e-05	9.5933965e-06	9.263388e-06	9.020225e-06	8.753902e-06	8.452842e-06	8.122834e-06	7.769667e-06	7.4049212e-06	7.040175e-06	6.310683e-06	4.9495443e-06	3.7638306e-06	3.0314438e-06	2.438587e-06	1.9557328e-06	1.9099948e-06	1.7195165e-06	1.5527755e-06	1.5087744e-06	1.4103509e-06	1.3530337e-06	1.2858741e-06	1.2135039e-06	1.1405547e-06	1.0681845e-06	9.298126e-07	8.614951e-07	7.937566e-07	7.254391e-07
4.69	1.05166055e-05	1.00728175e-05	9.62903e-06	9.302028e-06	9.062616e-06	8.799847e-06	8.502042e-06	8.17504e-06	7.824681e-06	7.4626437e-06	7.1006066e-06	6.3765315e-06	5.0305694e-06	3.827087e-06	3.0965884e-06	2.5050658e-06	2.0244904e-06	1.9789436e-06	1.7815748e-06	1.5853739e-06	1.533404e-06	1.4207052e-06	1.354137e-06	1.2823134e-06	1.2087381e-06	1.1351627e-06	1.0633391e-06	9.2436346e-07	8.542917e-07	7.8597174e-07	7.199875e-07
4.71	1.0441591e-05	1.0005789e-05	9.569986e-06	9.234301e-06	8.998732e-06	8.7396065e-06	8.451034e-06	8.127127e-06	7.779663e-06	7.4263094e-06	7.0611777e-06	6.354471e-06	5.017029e-06	3.8144494e-06	3.0871304e-06	2.5029196e-06	2.030015e-06	1.984668e-06	1.7838455e-06	1.5800783e-06	1.5264865e-06	1.4110577e-06	1.3439205e-06	1.2726609e-06	1.1984567e-06	1.1236637e-06	1.0506373e-06	9.134184e-07	8.4628124e-07	7.8032195e-07	7.155405e-07
4.73	1.0352275e-05	9.918704e-06	9.491071e-06	9.158468e-06	8.920894e-06	8.665502e-06	8.380413e-06	8.053749e-06	7.715207e-06	7.3588467e-06	7.0024857e-06	6.301643e-06	4.9777636e-06	3.788707e-06	3.0641072e-06	2.4850212e-06	2.017001e-06	1.972456e-06	1.772894e-06	1.5697685e-06	1.5157204e-06	1.4010911e-06	1.3363523e-06	1.2680498e-06	1.1967777e-06	1.1255056e-06	1.0560153e-06	9.2119217e-07	8.546715e-07	7.881509e-07	7.192545e-07
4.75	1.0266306e-05	9.835049e-06	9.409782e-06	9.08035e-06	8.846752e-06	8.595186e-06	8.307682e-06	7.990229e-06	7.648818e-06	7.301416e-06	6.9420353e-06	6.2472327e-06	4.936093e-06	3.7573243e-06	3.039761e-06	2.465351e-06	2.00175e-06	1.9574263e-06	1.758569e-06	1.556717e-06	1.5028099e-06	1.389605e-06	1.3249165e-06	1.2566342e-06	1.1853571e-06	1.113481e-06	1.0434017e-06	9.08634e-07	8.415496e-07	7.7506417e-07	7.097767e-07
4.77	1.0177775e-05	9.754959e-06	9.332144e-06	9.005972e-06	8.770403e-06	8.522754e-06	8.238863e-06	7.918732e-06	7.5865196e-06	7.2361863e-06	6.8858535e-06	6.191228e-06	4.8949964e-06	3.7274212e-06	3.0207152e-06	2.4462902e-06	1.9866293e-06	1.9425356e-06	1.7450203e-06	1.5444849e-06	1.491331e-06	1.3789828e-06	1.3143524e-06	1.2460979e-06	1.1748233e-06	1.1041527e-06	1.0352942e-06	9.0361726e-07	8.371748e-07	7.707324e-07	7.0187383e-07
4.79	1.0092755e-05	9.672477e-06	9.2522e-06	8.929377e-06	8.69792e-06	8.44819e-06	8.168005e-06	7.857365e-06	7.522361e-06	7.175175e-06	6.827989e-06	6.139708e-06	4.8545116e-06	3.696616e-06	2.9973714e-06	2.4272558e-06	1.9710412e-06	1.9277954e-06	1.7322749e-06	1.5330997e-06	1.4801083e-06	1.3686433e-06	1.3052971e-06	1.2382964e-06	1.16825e-06	1.0975947e-06	1.0293757e-06	8.996378e-07	8.356825e-07	7.7172723e-07	7.041173e-07
4.81	1.0011378e-05	9.593726e-06	9.176074e-06	8.856692e-06	8.62944e-06	8.37762e-06	8.101232e-06	7.787993e-06	7.4563277e-06	7.11852e-06	6.774571e-06	6.090972e-06	4.814675e-06	3.6667443e-06	2.973318e-06	2.4076444e-06	1.956211e-06	1.9126032e-06	1.7185176e-06	1.5207469e-06	1.467926e-06	1.3573709e-06	1.2934947e-06	1.225319e-06	1.1546866e-06	1.0840542e-06	1.0164928e-06	8.8566924e-07	8.2056454e-07	7.548457e-07	6.872842e-07
4.83	9.927593e-06	9.512653e-06	9.097713e-06	8.7818635e-06	8.552717e-06	8.311185e-06	8.032494e-06	7.722838e-06	7.394601e-06	7.0601723e-06	6.7195497e-06	6.0407824e-06	4.774906e-06	3.6372273e-06	2.9497894e-06	2.3886917e-06	1.940928e-06	1.8975761e-06	1.7049697e-06	1.5092667e-06	1.4572444e-06	1.3476258e-06	1.2863138e-06	1.2219052e-06	1.1556388e-06	1.0887529e-06	1.0231057e-06	8.9614645e-07	8.3235716e-07	7.685679e-07	7.0168204e-07
4.85	9.841377e-06	9.435483e-06	9.023343e-06	8.7111175e-06	8.486314e-06	8.242778e-06	7.9680185e-06	7.662036e-06	7.3373208e-06	7.0001165e-06	6.662912e-06	5.9910008e-06	4.7358503e-06	3.6080885e-06	2.926186e-06	2.3697985e-06	1.9258125e-06	1.8827253e-06	1.6922672e-06	1.4974379e-06	1.4456084e-06	1.3363291e-06	1.2751327e-06	1.210814e-06	1.1439977e-06	1.0765567e-06	1.0109892e-06	8.8547415e-07	8.224044e-07	7.580858e-07	6.887715e-07
4.87	9.765307e-06	9.356059e-06	8.94681e-06	8.6383e-06	8.411638e-06	8.172386e-06	7.901652e-06	7.5994367e-06	7.2720377e-06	6.9446387e-06	6.6046473e-06	5.9422937e-06	4.696918e-06	3.5793537e-06	2.9025189e-06	2.351607e-06	1.9108775e-06	1.8686933e-06	1.6791796e-06	1.4858882e-06	1.43426e-06	1.326596e-06	1.2655235e-06	1.2013029e-06	1.1339342e-06	1.0665656e-06	1.0010857e-06	8.7390373e-07	8.1031277e-07	7.4609216e-07	6.780939e-07
4.89	9.6806325e-06	9.280711e-06	8.874442e-06	8.563392e-06	8.347562e-06	8.106339e-06	7.839725e-06	7.535023e-06	7.2176254e-06	6.8875315e-06	6.55109e-06	5.893442e-06	4.6587647e-06	3.5504115e-06	2.8800673e-06	2.3328737e-06	1.8954995e-06	1.853603e-06	1.6657035e-06	1.47463e-06	1.4232116e-06	1.316566e-06	1.2568952e-06	1.1934156e-06	1.1273969e-06	1.0613782e-06	9.972638e-07	8.709395e-07	8.0619037e-07	7.408064e-07	6.728833e-07
4.91	9.606382e-06	9.203183e-06	8.799983e-06	8.492784e-06	8.275185e-06	8.038385e-06	7.769586e-06	7.475186e-06	7.1551867e-06	6.8287873e-06	6.502388e-06	5.845749e-06	4.6214313e-06	3.5225535e-06	2.8569548e-06	2.3148757e-06	1.8809566e-06	1.8393566e-06	1.652477e-06	1.4623973e-06	1.4118374e-06	1.3062376e-06	1.2473577e-06	1.1846378e-06	1.1193579e-06	1.053438e-06	9.887982e-07	8.659184e-07	8.0511853e-07	7.4367864e-07	6.7903875e-07
4.93	9.523495e-06	9.129908e-06	8.7298695e-06	8.426615e-06	8.207239e-06	7.974959e-06	7.710417e-06	7.413614e-06	7.097455e-06	6.7748433e-06	6.44707e-06	5.7979755e-06	4.584311e-06	3.4945288e-06	2.8344655e-06	2.2969946e-06	1.8666307e-06	1.8253364e-06	1.6401573e-06	1.4517522e-06	1.4014247e-06	1.2968986e-06	1.2375381e-06	1.1762419e-06	1.1117195e-06	1.046552e-06	9.826749e-07	8.5814685e-07	7.955602e-07	7.316831e-07	6.6393466e-07
4.95	9.44481e-06	9.054528e-06	8.657742e-06	8.358526e-06	8.143872e-06	7.909703e-06	7.649515e-06	7.3568044e-06	7.0380743e-06	6.7193446e-06	6.3947605e-06	5.7514467e-06	4.5474285e-06	3.4669997e-06	2.8126278e-06	2.2792433e-06	1.8525357e-06	1.8115561e-06	1.6281239e-06	1.4401384e-06	1.3907027e-06	1.2859772e-06	1.2280855e-06	1.1662909e-06	1.102545e-06	1.037498e-06	9.744025e-07	8.514639e-07	7.8966934e-07	7.2722435e-07	6.628279e-07
4.97	9.370466e-06	8.977025e-06	8.59014e-06	8.288502e-06	8.078666e-06	7.8491585e-06	7.5868643e-06	7.291783e-06	6.9835874e-06	6.668834e-06	6.343589e-06	5.7049024e-06	4.5108072e-06	3.4399905e-06	2.7895005e-06	2.2609772e-06	1.8380276e-06	1.7973721e-06	1.6150775e-06	1.4295042e-06	1.3803241e-06	1.2767177e-06	1.219013e-06	1.1580296e-06	1.0950789e-06	1.0321282e-06	9.698334e-07	8.49178e-07	7.8819454e-07	7.258996e-07	6.590146e-07
4.99	9.293999e-06	8.910604e-06	8.5206e-06	8.22314e-06	8.0116115e-06	7.780253e-06	7.522454e-06	7.2382136e-06	6.9275325e-06	6.6102407e-06	6.2929494e-06	5.659688e-06	4.475133e-06	3.4128673e-06	2.7690298e-06	2.2441768e-06	1.8244265e-06	1.784104e-06	1.6029834e-06	1.4192187e-06	1.3703029e-06	1.2685052e-06	1.2123181e-06	1.1521649e-06	1.0900287e-06	1.0259093e-06	9.637731e-07	8.441277e-07	7.846356e-07	7.231603e-07	6.571901e-07
5.01	9.222055e-06	8.835582e-06	8.4491085e-06	8.155921e-06	7.949358e-06	7.722805e-06	7.4629347e-06	7.176411e-06	6.869898e-06	6.560053e-06	6.242212e-06	5.6145254e-06	4.4391136e-06	3.3863066e-06	2.747293e-06	2.2268864e-06	1.810428e-06	1.770448e-06	1.590538e-06	1.4086289e-06	1.3593202e-06	1.2573712e-06	1.2007329e-06	1.1407628e-06	1.0781275e-06	1.0141595e-06	9.5152416e-07	8.3025145e-07	7.689488e-07	7.069798e-07	6.4274525e-07
5.03	9.148065e-06	8.765217e-06	8.382368e-06	8.093552e-06	7.885336e-06	7.656971e-06	7.4017385e-06	7.1196396e-06	6.817391e-06	6.5077534e-06	6.192743e-06	5.5701107e-06	4.4041017e-06	3.3596639e-06	2.7229264e-06	2.2091033e-06	1.7960299e-06	1.7564016e-06	1.5784107e-06	1.3977331e-06	1.3493732e-06	1.2492952e-06	1.1935472e-06	1.135784e-06	1.0753342e-06	1.0142128e-06	9.53763e-07	8.3622183e-07	7.7577204e-07	7.126356e-07	6.4311837e-07
5.05	9.072015e-06	8.692886e-06	8.320527e-06	8.02941e-06	7.819535e-06	7.5961198e-06	7.3456235e-06	7.061277e-06	6.764067e-06	6.4560245e-06	6.1439205e-06	5.5258047e-06	4.3694613e-06	3.3343038e-06	2.706033e-06	2.192855e-06	1.7825831e-06	1.7433163e-06	1.5672921e-06	1.3872058e-06	1.3398147e-06	1.2389393e-06	1.1820699e-06	1.1238466e-06	1.0629151e-06	1.0013067e-06	9.4105224e-07	8.2325147e-07	7.6435106e-07	7.0341963e-07	6.381553e-07
5.07	9.0007115e-06	8.625398e-06	8.250084e-06	7.96348e-06	7.758764e-06	7.540399e-06	7.287915e-06	7.008136e-06	6.7106143e-06	6.405586e-06	6.0950993e-06	5.482314e-06	4.335218e-06	3.3082222e-06	2.6824714e-06	2.1761387e-06	1.7687524e-06	1.7298563e-06	1.5544823e-06	1.3770612e-06	1.3299763e-06	1.2303475e-06	1.175074e-06	1.117071e-06	1.0577031e-06	9.969705e-07	9.369202e-07	8.2091407e-07	7.635934e-07	7.042255e-07	6.3817026e-07
5.09	8.9343075e-06	8.556027e-06	8.184624e-06	7.902632e-06	7.696298e-06	7.476207e-06	7.2286048e-06	6.9534913e-06	6.6577445e-06	6.3551197e-06	6.0476805e-06	5.438992e-06	4.297959e-06	3.2772884e-06	2.65622e-06	2.1562014e-06	1.7517846e-06	1.7132687e-06	1.5399473e-06	1.3652502e-06	1.3191687e-06	1.2208158e-06	1.1671686e-06	1.1114581e-06	1.0523088e-06	9.924717e-07	9.333222e-07	8.177746e-07	7.600008e-07	6.98788e-07	6.309726e-07
5.11	8.852152e-06	8.477824e-06	8.110429e-06	7.8331495e-06	7.632121e-06	7.4102977e-06	7.167678e-06	6.8883187e-06	6.595096e-06	6.2928607e-06	5.98716e-06	5.380611e-06	4.2479237e-06	3.2407056e-06	2.6258379e-06	2.128121e-06	1.723986e-06	1.6851669e-06	1.5174127e-06	1.3496585e-06	1.3052938e-06	1.2103255e-06	1.156256e-06	1.1001068e-06	1.0418781e-06	9.815699e-07	9.219547e-07	8.068837e-07	7.5004135e-07	6.922979e-07	6.283156e-07
5.13	8.656099e-06	8.285822e-06	7.915545e-06	7.650064e-06	7.447459e-06	7.230882e-06	6.98077e-06	6.706905e-06	6.4176697e-06	6.1221467e-06	5.820336e-06	5.2188107e-06	4.096801e-06	3.1277932e-06	2.525569e-06	2.0372224e-06	1.6383012e-06	1.6005749e-06	1.4412859e-06	1.3008602e-06	1.2645311e-06	1.1841879e-06	1.1401738e-06	1.0884748e-06	1.0339812e-06	9.766931e-07	9.2010356e-07	8.0902043e-07	7.5312954e-07	6.9367564e-07	6.2590794e-07
5.15	8.716683e-06	8.350554e-06	7.984425e-06	7.71687e-06	7.519723e-06	7.301454e-06	7.0550213e-06	6.7860574e-06	6.496675e-06	6.2009553e-06	5.898899e-06	5.3032354e-06	4.1872468e-06	3.1958823e-06	2.5903616e-06	2.1010162e-06	1.7032032e-06	1.6651821e-06	1.499016e-06	1.3321458e-06	1.288492e-06	1.1941434e-06	1.1413363e-06	1.0864169e-06	1.0286813e-06	9.709455e-07	9.132098e-07	8.005548e-07	7.449314e-07	6.88111e-07	6.2474254e-07
5.17	8.656794e-06	8.294912e-06	7.933029e-06	7.656296e-06	7.464711e-06	7.2447433e-06	7.0070364e-06	6.738818e-06	6.4528595e-06	6.1590963e-06	5.861785e-06	5.27213e-06	4.1644857e-06	3.1774694e-06	2.5764607e-06	2.0918221e-06	1.7001377e-06	1.6625303e-06	1.4950709e-06	1.3247734e-06	1.2807798e-06	1.1864065e-06	1.1353172e-06	1.0820993e-06	1.0267526e-06	9.706963e-07	9.139304e-07	8.0323696e-07	7.4647113e-07	6.858026e-07	6.154839e-07
5.19	8.588036e-06	8.230499e-06	7.872962e-06	7.6012343e-06	7.4010136e-06	7.193642e-06	6.9526623e-06	6.6866546e-06	6.4027704e-06	6.1117353e-06	5.81641e-06	5.2314795e-06	4.1381318e-06	3.160626e-06	2.5635395e-06	2.0801497e-06	1.6918646e-06	1.6546807e-06	1.4873534e-06	1.3178809e-06	1.2721163e-06	1.1777265e-06	1.1255261e-06	1.0711805e-06	1.0154048e-06	9.589139e-07	9.024231e-07	7.923017e-07	7.3724107e-07	6.796061e-07	6.1389085e-07
5.21	8.517441e-06	8.164349e-06	7.811257e-06	7.5374305e-06	7.350076e-06	7.1360587e-06	6.8997033e-06	6.635245e-06	6.353492e-06	6.0652537e-06	5.7719712e-06	5.191171e-06	4.1059543e-06	3.1367529e-06	2.5465852e-06	2.067389e-06	1.6811497e-06	1.6436787e-06	1.4772211e-06	1.3078811e-06	1.2624836e-06	1.1680855e-06	1.1169233e-06	1.0628786e-06	1.0073927e-06	9.511863e-07	8.957004e-07	7.8905225e-07	7.350076e-07	6.7880114e-07	6.146681e-07
5.23	8.4522535e-06	8.103707e-06	7.747899e-06	7.4792274e-06	7.2904313e-06	7.0813035e-06	6.8467607e-06	6.5838985e-06	6.3050616e-06	6.0182365e-06	5.727781e-06	5.1519532e-06	4.0750897e-06	3.1129562e-06	2.5276884e-06	2.0520677e-06	1.6686665e-06	1.6316334e-06	1.4668e-06	1.2983359e-06	1.2533152e-06	1.1603695e-06	1.1088136e-06	1.0550793e-06	9.998928e-07	9.447063e-07	8.8951975e-07	7.8205125e-07	7.28317e-07	6.7211386e-07	6.069066e-07
5.25	8.3926325e-06	8.041415e-06	7.690197e-06	7.4267846e-06	7.2343464e-06	7.0272745e-06	6.7938613e-06	6.534107e-06	6.2567915e-06	5.972159e-06	5.683868e-06	5.112408e-06	4.0426585e-06	3.0877861e-06	2.504619e-06	2.0334023e-06	1.6543802e-06	1.6177951e-06	1.4546254e-06	1.2885288e-06	1.2446267e-06	1.1531638e-06	1.1026763e-06	1.0499937e-06	9.965794e-07	9.424333e-07	8.8828733e-07	7.821904e-07	7.277517e-07	6.695813e-07	6.0204513e-07
5.27	8.323986e-06	7.97746e-06	7.630934e-06	7.36846e-06	7.178977e-06	6.9732732e-06	6.742502e-06	6.4837136e-06	6.2094427e-06	5.927061e-06	5.640993e-06	5.073281e-06	4.008637e-06	3.0619585e-06	2.4831872e-06	2.0164837e-06	1.6404666e-06	1.6043394e-06	1.4421361e-06	1.2784581e-06	1.234958e-06	1.1450088e-06	1.0956105e-06	1.0440003e-06	9.916529e-07	9.393054e-07	8.862206e-07	7.8226293e-07	7.28957e-07	6.727756e-07	6.061985e-07
5.29	8.260994e-06	7.919262e-06	7.57753e-06	7.3123165e-06	7.1243644e-06	6.920811e-06	6.691256e-06	6.4349574e-06	6.162315e-06	5.8822434e-06	5.598458e-06	5.0353433e-06	3.9834035e-06	3.0443841e-06	2.472355e-06	2.0073026e-06	1.6321405e-06	1.5964816e-06	1.4352734e-06	1.2710935e-06	1.2272627e-06	1.1358867e-06	1.0853697e-06	1.0333671e-06	9.798787e-07	9.256473e-07	8.7215886e-07	7.6815354e-07	7.15408e-07	6.5879937e-07	5.928303e-07
5.31	8.196328e-06	7.859493e-06	7.515172e-06	7.2569314e-06	7.0705496e-06	6.868448e-06	6.640897e-06	6.386399e-06	6.1154337e-06	5.837732e-06	5.5562873e-06	4.9971404e-06	3.953699e-06	3.0217877e-06	2.4544072e-06	1.9955626e-06	1.6220496e-06	1.5861204e-06	1.4281821e-06	1.26201e-06	1.2185957e-06	1.1287729e-06	1.0793703e-06	1.0284708e-06	9.760741e-07	9.221805e-07	8.690353e-07	7.657392e-07	7.143156e-07	6.601974e-07	5.9627354e-07
5.33	8.137519e-06	7.798141e-06	7.460272e-06	7.2023454e-06	7.017573e-06	6.8169634e-06	6.5907116e-06	6.338064e-06	6.0695784e-06	5.7943057e-06	5.514508e-06	4.9601913e-06	3.9239585e-06	3.0000974e-06	2.4367307e-06	1.9812105e-06	1.6101578e-06	1.5747117e-06	1.4178439e-06	1.2526801e-06	1.2096923e-06	1.1207001e-06	1.0709247e-06	1.0203951e-06	9.683572e-07	9.170735e-07	8.650356e-07	7.632224e-07	7.1065654e-07	6.53792e-07	5.878019e-07
